MOMPOU Canco i dansa No. 6 (Nimbus NI5619-23),['Star Trek: Nemesis (2002))']
MONTEVERDI Madrigals Book 4 (2.110224),['Full Monteverdi (The) (2007))']
MONTEVERDI Zefiro torna e 'l bel tempo rimena (Zephyr returns and with him fair weather) (8.555312-13),['Liberal Arts (2012))']
MONTI Csardas (8.550954),['Quartet (2012))']
MORLEY Now is the month of maying (Dorian Sono Luminus DOR-90015),['Beaches (1988))']
MOURET Premiere Suite de Symphonies: Rondeau (8.556623),['Hot to Trot (1988))']
"L MOZART Cassation in G major, ""Berchtesgadener Musik"", ""Toy Symphony"": I. Allegro (8.570499)",['Hilary and Jackie (1998))']
L MOZART Trumpet Concerto in D major (8.550243),['Story of Us (The) (1999))']
"MOZART 6 German Dances, K. 509 (Capriccio C10360)",['Amadeus (1984))']
"MOZART 12 Variations on Ah, vous dirai-je, maman, K. 265 (8.550258)","[""Lee Daniels' The Butler (I) (2013))""]"
"MOZART Adagio and Fugue in C minor, K. 546 (8.550547)",['G.I. Jane (1997))']
"MOZART Ave verum corpus in D major, K. 618 (8.550495)","[""Lorenzo's Oil (1992)"", 'Mr Jones (2013)', 'Peacemaker (The) (1997))']"
"Ave verum corpus in D major, K. 618 (organ solo) (8.553876","[""Serial Killer's Guide to Life (A) (2019))""]"
"MOZART Ch'io mi scordi di te ... Non temer, amato bene, K. 505 (Ondine ODE1043-2)",['Philadelphia (1993))']
"MOZART Clarinet Concerto in A major, K. 622: I. Allegro (8.550345)","['Eye for an Eye (1996)', ""King's Speech (The) (2010))""]"
"MOZART Clarinet Concerto in A major, K. 622: II. Adagio (8.550345)","['American Gigolo (1980)', 'Breathless  Green Card (1990)', 'Operation Sandman (2000)', 'Out of Africa (1985)', 'Stealing Beauty (1996))']"
"MOZART Concerto for 2 Pianos in E-flat major, K. 365: III. Rondo (9.80255)",['Amadeus (1984))']
"MOZART Concerto for Flute and Harp in C major, K. 299 (8.557011)","['Cousin Bette (1998)', 'Ghost in the Machine (1993)', 'Judgement in Stone (A) (1995))']"
"MOZART Concerto for Flute and Harp in C major, K. 299: II. Andantino (8.557011)","['Amadeus (1984)', 'Green Card (1990)', 'Joy Luck Club (1993))']"
"MOZART Cosi fan tutte, K. 588 (8.660008-10)",['House of Mirth (The) (2000))']
"Cosi fan tutte, K. 588: Dammi un bacio, o mio tesoro (8.660008-10",['4 Days in France (Jours de France) (2016))']
"MOZART Cosi fan tutte, K. 588: Eccovi il medico (8.660008-10)",['Lost City of Z (The) (2016))']
"MOZART Cosi fan tutte, K. 588: Overture (8.660008-10)",['Greatest Showman (The) (2017))']
"MOZART Cosi fan tutte, K. 588: Soave sia il vento (8.660008-10)","[""Heaven's Burning (1997)"", 'Liberal Arts (2012)', 'Mar adentro (The Sea Inside) (I) (2004)', 'Moonrise Kingdom (2012)', 'StalkHer (2015)', 'Sunday, Bloody Sunday (1971))']"
"MOZART Cosi fan tutte, K. 588: Un'aura amorosa (8.660008-10)",['My Left Foot (1989))']
"MOZART Die Entfuhrung aus dem Serail (Abduction from the Seraglio), K. 384: Ich gehe, doch rate ich dir (Oehms Classics OC249)",['Guarding Tess (1994))']
"MOZART Die Zauberflote (The Magic Flute), K. 620 (8.660030-31)",['Marguerite (2015))']
"MOZART Die Zauberflote (The Magic Flute), K. 620: Ach, ich fuhl's, es ist verschwunden (8.660030-31)","['Face/Off (1997)', 'House of Last Things (The Last House) (2013))']"
"MOZART Die Zauberflote (The Magic Flute), K. 620: Der Holle Rache kocht in meinem Herzen (8.660030-31)","['Amadeus (1984)', 'Boy (II) (The) (2016)', 'Extremely Wicked, Shockingly Evil and Vile (2019)', 'Keiner liebt mich (1994)', 'Miss Congeniality (2000)', 'Now You See Me 2 (2016)', 'Operation Dumbo Drop (1995)', 'Rocketeer (The) (1991)', 'Sweet Sixteen (I) (2002))']"
"MOZART Die Zauberflote (The Magic Flute), K. 620: Dies Bildnis ist bezaubernd schon (8.660030-31)",['All the Wrong Places (2000))']
"MOZART Die Zauberflote (The Magic Flute), K. 620: Excerpts (8.660030-31)",['In All Innocence (1998))']
"MOZART Die Zauberflote (The Magic Flute), K. 620: In diesen heil'gen Hallen (8.660030-31)","[""General's Daughter (The) (1999))""]"
"MOZART Die Zauberflote (The Magic Flute), K. 620: Overture (8.660030-31)","['Amadeus (1984)', 'Watch it (1993))']"
"MOZART  Die Zauberflote (The Magic Flute), K. 620: Pa - Pa - Pa - Pa - Pa - Pa - Papagena! (8.660030-31)",['Casanova (2015))']
"MOZART Divertimento in B-flat major, K. 137, ""Salzburg Symphony No. 2"": III. Allegro assai (8.550108)","[""Bridget Jones's Diary (2001))""]"
"MOZART Divertimento in D major, K. 136, ""Salzburg Symphony No. 1"" (8.550108)",['Holding the Man (2015))']
"MOZART Divertimento in D major, K. 136, ""Salzburg Symphony No. 1"": I. Allegro (8.550108)","['Out of Africa (1985)', 'S1mOne (Simone) (2002))']"
"MOZART Divertimento in D major, K. 136, ""Salzburg Symphony No. 1"": II. Andante (8.550108)",['Elle (2016))']
"MOZART Divertimento in D major, K. 136, ""Salzburg Symphony No. 1"": III. Presto (8.550108)",['Out of Africa (1985))']
"MOZART Divertimento in E-flat major, K. 563: III. Menuetto (8.572258)",['Mission: Impossible (1996))']
"MOZART Divertimento in F major, K. 138, ""Salzburg Symphony No. 3"" (8.550108)",['Triple 9 (2016))']
"MOZART Divertimento in F major, K. 138, ""Salzburg Symphony No. 3"": II. Andante (8.550108)",['Total Recall (1990))']
"MOZART Divertimento in F major, K. 522, ""Ein musikalischer Spass"" (""A Musical Joke"") (8.550437)",['Ace Ventura: Pet Detective (1994))']
"MOZART Divertimento in F major, K. 522, ""Ein musikalischer Spass"" (""A Musical Joke""): I. Allegro (8.550437)",['Vita e Bella (La) (Life is Beautiful) (1997))']
"MOZART Divertimento No. 10 in F major, K. 247, ""Lodron Night Music No. 1"" (8.550026)",['Milk and Money)']
"MOZART Divertimento No. 15 in B-flat major, K. 287, ""Lodron Night Music No. 2"": III. Menuetto (8.550996)",['Associate (The) (1996))']
"MOZART Don Giovanni, K. 527 (8.660080-82)",['Invisible Ink (II) (2015))']
"MOZART Don Giovanni, K. 527: Ah fuggi il traditor (8.660080-82)",['Mad Love (1995))']
"MOZART Don Giovanni, K. 527: Batti, batti, o bel Masetto (8.660080-82)",['xXx (2002))']
"MOZART Don Giovanni, K. 527: Deh, vieni alla finestra (8.660080-82)","['Wild Side (1995)', 'Woman in Gold (2015))']"
"MOZART Don Giovanni, K. 527: Don Giovanni, a cenar teco (8.660080-82)",['Amadeus (1984))']
"MOZART Don Giovanni, K. 527: Fin ch'han dal vino (8.660080-82)",['xXx (2002))']
"MOZART Don Giovanni, K. 527: Il mio tesoro (8.660080-82)",['Kind Hearts and Coronets (1949))']
"MOZART Don Giovanni, K. 527: La ci darem la mano (8.660080-82)","[""Babette's Feast (1987)"", 'Don Juan De Marco (1994)', 'My Old Lady (2014))']"
"MOZART Don Giovanni, K. 527: Non mi dir (8.660080-82)",['Kitchen (The) (2019))']
"MOZART Don Giovanni, K. 527: Madamina, il catalogo e questo (8.660080-82)","['Guarding Tess (1994)', 'Screamers)']"
"MOZART Don Giovanni, K. 527: Overture (8.660080-82)",['Torrents of Spring (1989))']
"MOZART Exsultate, jubilate, K. 165 (8.550495)","['Affair of the Necklace (The) (2001)', 'Barfly (1987))']"
"MOZART Fantasia in C minor, K. 475 (8.550449)",['Red Sparrow (2018))']
"MOZART Flute Concerto No. 1 in G major, K. 313: I. Allegro maestoso (8.550074)",['Green Card (1990))']
"MOZART Flute Concerto No. 1 in G major, K. 313: II. Adagio non troppo (8.550074)",['Green Card (1990))']
"MOZART Flute Quartet No. 4 in A major, K. 298: II. Minuet (8.550438)",['Gross Anatomy (1989))']
"MOZART Horn Concerto No. 1 in D major, K. 412: I. Allegro (8.553592)","['Sphere (1998)', 'Truman Show (The) (1998))']"
"MOZART	Horn Concerto No. 2 in E-flat major, K. 417: III. Rondo (8.553592)",['JFK (1991))']
"MOZART Horn Concerto No. 3 in E-flat major, K. 447: III. Allegro (8.553592)",['Fame (1980))']
"MOZART Horn Concerto No. 4 in E-flat major, K. 495 (8.553592)","['Blackball (2003)', 'Sour Grapes (1998))']"
"MOZART Idomeneo re di Creta, K. 366: March (8.660250-52)",['Barry Lyndon (1975))']
"MOZART La clemenza di Tito, K. 621, Act I: Aria: Parto, parto, ma tu ben mio (8.225825)",['Tetro (2009))']
"MOZART Le Nozze di Figaro (The Marriage of Figaro), K. 492 (8.660102-04)",['Mission: Impossible - Rogue Nation (2015))']
"MOZART Le Nozze di Figaro (The Marriage of Figaro), K. 492: Che soave zeffiretto (8.660102-04)","[""Man Who Wasn't There (The) (2001)"", 'Matchstick Men (2003)', 'Shawshank Redemption (The) (1994))']"
"MOZART Le Nozze di Figaro (The Marriage of Figaro), K. 492: Excerpts (8.660102-04)",['Milk and Money)']
"MOZART Le Nozze di Figaro (The Marriage of Figaro), K. 492: L'ho perduta... me meschina... (8.660102-04)","[""L'Accompagnatrice (The Accompanist) (1992))""]"
"MOZART Le Nozze di Figaro (The Marriage of Figaro), K. 492: Non piu andrai, farfallone amoroso (8.660102-04)","['Amadeus (1984)', 'Hopscotch (1980)', 'Mr Magoo (1997))']"
"MOZART Le Nozze di Figaro (The Marriage of Figaro), K. 492: Overture (8.660102-04)","['Gross Anatomy (1989)', 'House! (2000)', 'Ipcress File (The) (1965)', ""King's Speech (The) (2010)"", 'Last Action Hero (The) (1993)', 'On the Basis of Sex (2018)', 'Trading Places (1983)', 'Weird Science (1985))']"
"MOZART Le Nozze di Figaro (The Marriage of Figaro), K. 492: Overture and Aria (8.660102-04)",['Runaway Bride (1999))']
"MOZART Le Nozze di Figaro (The Marriage of Figaro), K. 492: Voi, che sapete (8.660102-04)","['I Dreamed of Africa (2000)', 'Living Daylights (The) (1987)', ""Nun's Story (The) (1959)"", ""Soldier's Daughter Never Cries (A) (1998))""]"
"MOZART Le Nozze di Figaro (The Marriage of Figaro), K. 492: Appendix - Act IV No. 28a: Al desio di chi t'adora (Rondo, K. 577) (8.660102-04)",['How to Be Single (2016))']
"MOZART Litaniae de venerabili altaris sacramento, K. 125: Viaticum in Domino (Carus 4009350834026)",['Philadelphia (1993))']
Litaniae de venerabili altaris sacramento: Dulcissimum convivium (Carus Carus83.402,['Philadelphia (1993))']
"MOZART Mass No. 16 in C major, K. 317, ""Coronation Mass"" (8.550495)",['Philadelphia (1993))']
"MOZART Mass No. 18 in C minor, K. 427, ""Great"" (8.554421)",['Where Truth Lies (1996))']
"MOZART Mass No. 18 in C minor, K. 427, ""Great"": Kyrie (8.554421)",['Amadeus (1984))']
"MOZART Maurerische Trauermusik (Masonic Funeral Music), K. 477 (8.570897)",['Amadeus (1984))']
"MOZART Missa solemnis in C minor, K. 139, ""Waisenhausmesse"" (Orphanage): Sanctus (Capriccio C10169)","[""L'Accompagnatrice (The Accompanist) (1992))""]"
"MOZART Oboe Concerto in C major, K. 271k / K. 314 (8.550345)",['Me Before You (2016))']
"MOZART Piano Concerto No. 14 in E-flat major, K. 449 (8.550202)",['Getting It Right (1989))']
"MOZART Piano Concerto No. 19 in F major, K. 459 (8.550208)",['Pacific Heights (1990))']
"MOZART Piano Concerto No. 20 in D minor, K. 466: I. Allegro (8.550434)",['Amadeus (1984))']
"MOZART Piano Concerto No. 20 in D minor, K. 466: II. Romance (8.550434)",['Amadeus (1984))']
"MOZART Piano Concerto No. 21 in C major, K. 467, ""Elvira Madigan"" (8.550434)","['Bullets, Fangs and Dinner at 8 (2015)', 'Educating Rita (1983)', 'Regarding Henry (1991)', 'Silent Fall (1994)', 'Tango (1993)', 'Taste of Others (The) (2000)', 'Virtual Sexuality (1999))']"
"MOZART Piano Concerto No. 21 in C major, K. 467, ""Elvira Madigan"": I. Allegro maestoso (8.550434)",['Consenting Adults (1992))']
"MOZART Piano Concerto No. 21 in C major, K. 467, ""Elvira Madigan"": II. Andante (8.550434)","['Cranium Intel (2016)', 'Death Do Us Part (2019)', 'Die Ehe der Maria Braun (The Marriage of Maria Braun) (1979)', 'Elvira Madigan (1967)', 'House of Last Things (The Last House) (2013)', 'Janice Beard 45 WPM (1999)', 'Metroland (1997)', 'Resistance (2020)', 'Spy Who Loved Me (The) (1977)', 'Toy Story 4 (2019)', 'Twelve Monkeys (1995))']"
"MOZART Piano Concerto No. 22 in E-flat major, K. 482 (8.550206)",['Book of Life (The) (2014))']
"MOZART Piano Concerto No. 22 in E-flat major, K. 482: III. Allegro - Andantino cantabile - Allegro (8.550206)","['Amadeus (1984)', 'Wild Card (2015))']"
"MOZART Piano Concerto No. 23 in A major, K. 488 (8.550204)","['Barber of Siberia (The) (Sibirskiy tsiryulnik) (1998)', 'Death of Stalin (The) (2017)', 'Way of the Gun (The) (2000))']"
"MOZART Piano Concerto No. 23 in A major, K. 488: I. Allegro (8.550204)",['Two Popes (The) (2019))']
"MOZART Piano Concerto No. 23 in A major, K. 488: II. Adagio (8.550204)","['Hunt (The) (2020)', 'Nos femmes (2015))']"
"MOZART Piano Concerto No. 24 in C minor, K. 491 (8.550204)",['Getting It Right (1989))']
"MOZART Piano Concerto No. 25 in C major, K. 503 (8.550207)","['Barfly (1987)', 'Boxing Helena (1993))']"
"MOZART Piano Concerto No. 25 in C major, K. 503: II. Andante (8.550207)",['Associate (The) (1996))']
"MOZART Piano Quartet in E-flat major, K. 493 (8.554274)","['Bad Moms (2016)', 'Little Man Tate (1991))']"
"MOZART Piano Sonata No. 1 in C major, K. 279: II. Andante (8.550447)","['Red Sparrow (2018)', 'Three Billboards Outside Ebbing, Missouri (2017))']"
"MOZART Piano Sonata No. 8 in A minor, K. 310 (8.550445)",['My Father the Hero (1994))']
"MOZART Piano Sonata No. 8 in A minor, K. 310: I. Allegro maestoso (8.550445)",['Red Sparrow (2018))']
"MOZART Piano Sonata No. 11 in A major, K. 331 (8.550448)","['Beautiful Mind (A) (2001)', 'Bend it Like Beckham (2002))']"
"MOZART Piano Sonata No. 11 in A major, K. 331: I. Tema (8.550448)","['Fame (1980)', 'Frances (1982)', 'Monsieur Lazhar (2011)', 'Out of Africa (1985))']"
"MOZART Piano Sonata No. 11 in A major, K. 331: III. Rondo alla turca (8.550448)","['Truman Show (The) (1998)', 'Wedding Banquet (The) (1993))']"
"Piano Sonata No. 12 in F major, K. 332: (8.550446",['Night Train to Lisbon (2013))']
"MOZART Piano Sonata No. 12 in F major, K. 332: I. Allegro (8.550446)","['Love Story (1970)', 'X-Men 2 (X-2) (2003))']"
"MOZART Piano Sonata No. 12 in F major, K. 332: III. Allegro assai (8.550446)",['Emma. (2020))']
"MOZART Piano Sonata No. 14 in C minor, K. 457 (8.550449)",['Greta (2018))']
"MOZART Piano Sonata No. 15 in F major, K. 533: II. Andante (8.550445)","[""French Lieutenant's Woman (The) (1981)"", 'Loser)']"
"MOZART Piano Sonata No. 16 in C major, K. 545 (8.550446)","[""Lee Daniels' The Butler (I) (2013))""]"
"MOZART Piano Sonata No. 16 in C major, K. 545: I. Allegro (8.550446)","['Groundhog Day (1993)', 'Loss of Sexual Innocence (The) (1999))']"
"MOZART Piano Sonata No. 17 in B-flat major, K. 570 (8.550446)",['Dark Eyes (1987))']
"MOZART Piano Sonata No. 18 in D major, K. 576: II. Adagio (8.550448)","[""Zookeeper's Wife (The) (2017))""]"
"MOZART Piano Trio No. 2 in E-flat major, K. 498, ""Kegelstatt"": III. Rondo (8.550439)",['Colonel Chabert (1994))']
"MOZART Requiem in D minor, K. 626 (8.550235)","['Affair of the Necklace (The) (2001)', 'SLC Punk! (1998)', 'Solitaire for Two (1995))']"
"MOZART Requiem in D Minor, K. 626: Confutatis maledictis (8.550235)",['One Chance (2013))']
"MOZART Requiem in D minor, K. 626: Dies irae (8.550235)","['Amadeus (1984)', 'Duplex (2003)', 'Incredibly True Adventure of Two Girls in Love (The) (1995)', 'X-Men 2 (X-2) (2003))']"
"MOZART Requiem in D minor, K. 626: Kyrie eleison (8.550235)",['Lucy (I) (2014))']
"MOZART Requiem in D minor, K. 626: Lacrimosa dies illa (8.550235)","['Big Lebowski (The) (1998)', 'Inside Llewyn Davis (2013)', "" Mrs Brown's Boys D'Movie (2014)"", 'Primal Fear (1996))']"
"MOZART Requiem in D minor, K. 626: Requiem aeternam (8.550235)","['Bullets, Fangs and Dinner at 8 (2015)', 'Elizabeth (1998)', 'Nymphomaniac: Vol. II (2013))']"
"MOZART Requiem in D minor, K. 626: Rex tremendae majestatis (8.550235)",['Eyes Wide Shut (1999))']
"MOZART Rondo in C major, K. 373 (8.550418)","[""Lee Daniels' The Butler (I) (2013))""]"
"Rondo in D major, K. 382 (8.550209",['45 Years (2015))']
"MOZART Serenade No. 10 in B-flat major, K. 361, ""Gran Partita"" (8.550060)",['Milk and Money)']
"MOZART Serenade No. 10 in B-flat major, K. 361, ""Gran Partita"": III. Menuetto (8.550060)",['Amadeus (1984))']
"MOZART Serenade No. 10 in B-flat major, K. 361, ""Gran Partita"": IV. Adagio (8.550060)","['Amadeus (1984)', 'Marguerite (2015))']"
"MOZART Serenade No. 13 in G major, K. 525, ""Eine kleine Nachtmusik"" (8.550026)","['After the Ball (2015)', ' Anastasia (1956)', 'Blackball (2003)', 'Bonfire of the Vanities (1990)', 'Daddy Day Care (2003)', 'Equals (2015)', ""Gentleman's Game (A) (2002)"", 'Heartbreakers (2001)', ""There's Something About Mary (1998)"", 'Up Close & Personal (1996)', 'Whole Nine Yards (The) (2000)', ""Who's That Girl (1987)"", 'Year of the Comet (1992))']"
"MOZART Serenade No. 13 in G major, K. 525, ""Eine kleine Nachtmusik"": I. Allegro (8.550026)","['Ace Ventura: Pet Detective (1994)', 'Ace Ventura: When Nature Calls (1995)', 'Amadeus (1984)', 'April and the Extraordinary World (2015)', 'Bernie (2011)', 'Bird on a Wire (1990)', 'Bone Daddy (1998)', ""Charlie's Angels: Full Throttle (2003)"", 'Fame (1980)', 'Hopscotch (1980)', 'Incognito  Nikita (1980)', 'Overkill (I) (1996)', 'Teaching Mrs. Tingle (1999)', 'Witches of Eastwick (The) (1987))']"
"MOZART Serenade No. 13 in G major, K. 525, ""Eine kleine Nachtmusik"": II. Romanze (8.550026)","['Ace Ventura: Pet Detective (1994)', 'Alien (1979)', 'All I Want for Christmas  Batman (1989)', 'Cowboy Way (The) (1994)', 'Mystery Science Theater 3000: The Movie (1996)', 'X-Men 2 (X-2) (2003))']"
"MOZART Serenade No. 13 in G major, K. 525, ""Eine kleine Nachtmusik"": III. Menuetto (8.550026)","['Ace Ventura: Pet Detective (1994)', 'Bugsy Malone (1976)', 'G.I. Jane (1997))']"
"MOZART Serenade No. 6, K. 239, ""Serenata Notturna"" (8.550026)",['Milk and Money)']
"MOZART Sinfonia Concertante in E-flat major, K. 297b (8.550159)",['Awakenings (1990))']
"MOZART Sinfonia Concertante in E-flat major, K. 364 (8.550332)","['Venus Rising (1995)', 'Out of Africa (1985))']"
"MOZART Sinfonia Concertante in E-flat major, K. 364: I. Allegro maestoso (8.550332)",['Amadeus (1984))']
"MOZART Sinfonia Concertante in E-flat major, K. 364: II. Andante (8.550332)",['Drowning by Numbers (1988))']
"MOZART String Quartet No. 4 in C major, K. 157: I. Allegro (8.550541)",['Harlem Nights (1989))']
"MOZART String Quartet No. 14 in G major, K. 387 (8.550541)",['Grumpy Old Men (1993))']
"MOZART String Quartet No. 16 in E-flat major, K. 428 (8.550540)",['Hundred-Foot Journey (The) (2014))']
"MOZART String Quartet No. 17 in B-flat major, K. 458, ""Hunt"": I. Allegro vivace assai (8.550542)",['Star Trek: Insurrection (1998))']
"MOZART String Quartet No. 17 in B-flat major, K. 458, ""Hunt"": IV. Allegro assai (8.550542)","['Hope Springs (2003)', 'Star Trek: Insurrection (1998))']"
"MOZART String Quartet No. 19 in C major, K. 465, ""Dissonance"": I. Adagio - Allegro (8.550543)","['House of Last Things (The Last House) (2013)', 'Joueur de violon (1994))']"
"MOZART String Quartet No. 21 in D major, K. 575, ""Prussian No. 1"" (8.550545)",['Little Man Tate (1991))']
"MOZART String Quintet No. 1 in B-flat major, K. 174: I. Allegro Moderato (8.553103)",['Lincoln (2012))']
"MOZART String Quintet No. 1 in B-flat major, K. 174: III. Menuetto ma Allegro (8.553103)",['Lincoln (2012))']
"MOZART String Quintet No. 4 in G minor, K. 516 (8.553104)",['Sour Grapes (1998))']
"MOZART String Quintet No. 6 in E-flat major, K. 614 (8.553105)",['When Harry Met Sally... (1989))']
"MOZART Symphony No. 11 in D major, K. 84 (8.550873)",['After Hours (1985))']
"MOZART Symphony No. 25 in G minor, K. 183 (8.550113)",['Barfly (1987))']
"MOZART Symphony No. 25 in G minor, K. 183: I. Allegro con brio (8.550113)","['Amadeus (1984)', 'Death Do Us Part (2019)', 'One Chance (2013)', ""William Shakespeare's Romeo + Juliet (1996))""]"
"Symphony No. 25 in G minor, K. 183: II. Andante (8.550113",['45 Years (2015))']
"MOZART Symphony No. 29 in A major, K. 201: I. Allegro moderato (8.550119)","['Amadeus (1984)', 'Funny Thing Happened on the Way to the Forum (A) (1966))']"
"MOZART Symphony No. 34 in C major, K. 338: II. Andante di molto (8.550186)",['Vertigo (1958))']
"MOZART Symphony No. 36 in C Major, K. 425, ""Linz"" (8.550264)",['Tetro (2009))']
"MOZART Symphony No. 40 in G minor, K. 550 (8.550299)",['Milk and Money)']
"MOZART Symphony No. 40 in G minor, K. 550: I. Molto allegro (8.550299)","['Five Easy Pieces (1970)', 'Hopscotch (1980)', 'Living Daylights (The) (1987))']"
"MOZART  Vesperae solennes de confessore in C major, K. 339, ""Solemn Vespers"": IV. Laudate Dominum (8.550495)","[""L'Accompagnatrice (The Accompanist) (1992)"", 'Moonlight (2016)', 'New Girlfriend (The) ""Une nouvelle amie"" (2014)', 'Philadelphia (1993)', 'Snow Falling on Cedars (1999))']"
"MOZART Violin Concerto No. 1 in B-flat major, K. 207 (8.550414)",['Novocaine (2001))']
"MOZART Violin Concerto No. 3 in G major, K. 216 (8.550418)","['Hoje Eu Quero Voltar Sozinho (The Way He Looks) (2014)', 'Novocaine (2001))']"
"MOZART Violin Concerto No. 3 in G major, K. 216: III. Rondeau (8.550418)",['Master and Commander: The Far Side of the World (2003))']
"Violin Concerto No. 5 in A major, K. 219 (8.550418","['Me, Myself & I)']"
"MOZART Violin Concerto No. 5 in A major, K. 219: III. Tempo di menuetto (8.550418)",['Fifth Estate (The) (2013))']
"MOZART Violin Sonata No. 17 in C major, K. 296: II. Andante sostenuto (8.553111)",['House of Last Things (The Last House) (2013))']
MUSSORGSKY Pesni i plyaski smerti (Songs and Dances of Death): No. 1. Lullaby (8.572218),['Death in Venice (1971))']
MUSSORGSKY Pictures at an Exhibition (8.550051),"['Any Given Sunday (1999)', 'Safe Passage (1994))']"
MUSSORGSKY Pictures at an Exhibition: I. Gnomus (8.550051),"['Asylum (2005)', 'Big Lebowski (The) (1998))']"
"MUSSORGSKY Pictures at an Exhibition: IX. The Hut on Fowls' Legs, ""Baba Yaga"" (8.550051)",['Asylum (2005))']
MUSSORGSKY Pictures at an Exhibition: X. The Great Gate of Kiev (8.550051),['Jabberwocky (1977))']
"MUSSORGSKY St. John's Night on Bald Mountain, ""A Night on the Bare Mountain"" (8.550051)","['Asylum (2005)', 'Deconstructing Harry (1997)', 'Fantasia (1940)', 'Hot Air (2018)', ' Jabberwocky (1977)', 'Lost Highway (1997)', 'Natural Born Killers (1994)', 'Saturday Night Fever (1977)', 'Stardust Memories (1980)', 'Whore)']"
MYERS Cavatina (8.554576),['Deer Hunter (1978))']
OFFENBACH Les contes d'Hoffmann: Barcarolle (8.550088),"['Hail, Caesar! (2016)', 'Moll Flanders (1996)', 'Pret-a-Porter (1994)', 'Stardom (2000)', 'Tetro (2009)', 'Titanic (1997)', 'Vita e Bella (La) (Life is Beautiful) (1997))']"
OFFENBACH Orphee aux enfers (Orpheus in the Underworld): Can-Can (8.550924),"['Big Fish (2003)', 'Cutting Edge (The) (1992)', 'Day of the Jackal  Fisher King (The) (1991)', 'Gulag (1985)', 'Legionnaire (1998)', 'Moulin Rouge! (2001)', 'Music of the Heart (1999)', ""North  Peter's Friends (1992)"", 'Robin Hood: Men in Tights (1993)', 'Titanic (1997))']"
OFFENBACH The Marines' Hymn (arr. D. Hunsberger for wind ensemble) (8.573121),['Hot Air (2018))']
"ORFF 4 Stucke fur Xylophon: Musik fur Kinder III, No. 15 (Celestial Harmonies 13104-2)",['Finding Forrester (2000))']
ORFF Carmina Burana (8.550196),"['Natural Born Killers (1994)', 'Nobody Someday)']"
ORFF Musica Poetica (Celestial Harmonies 13104-2),['Badlands (1973))']
ORFF Carmina Burana: O Fortuna (8.550196),"['Bachelor (The)', 'Cheaper by the Dozen (2003)', 'Detroit Rock City (1999)', 'Doors (The) (1991)', 'Excalibur (1981)', ""General's Daughter (The) (1999)"", 'Jackass: The Movie (2002))']"
PACHELBEL Canon in D major (8.550104),"['Beautiful Day in the Neighborhood (A) (2019)', 'Brooklyn (2015)', ""Dude, Where's My Car? (2000)"", 'Father of the Bride (1991)', 'Hush  Laggies (2014)', 'Lost and Found (2018)', 'Me Before You (2016)', 'Nothing to Lose (1997)', 'Ordinary People (1980)', 'Queens Logic (1991)', 'Runaway Bride (1999)', 'Sing (2016)', 'Zoolander (2001))']"
"PAGANINI 24 Caprices, Op. 1: No. 20 in D major (8.550717)",['Magic Bow (The) (1946))']
"PAGANINI Centone di sonate, Op. 64, MS 112: Sonata No. 3 in C major (8.553141)",['Gallipoli (1981))']
PAGANINI Violin Concertos Nos. 1 & 2 (8.550649),['Magic Bow (The) (1946))']
PAISIELLO Il barbiere di Siviglia (The Barber of Seville): Saper bramate (Dynamic CDS417),['Barry Lyndon (1975))']
PALESTRINA Missa Hodie Christus natus est: Kyrie (8.550836),['Nymphomaniac: Vol. I (2013))']
PALSCHAU Harpsichord Concerto in C major: II. Andante (Dacapo 8.226040),['Royal Affair (A) (En kongelig affaere) (2012))']
PARRY Jerusalem (8.553981),"['Blue Mountain State: The Rise of Thadland (2016)', 'Chariots of Fire  Loneliness of the Long Distance Runner (The) (1962)', 'Man Who Fell to Earth (The) (1976))']"
PART Annum per annum (8.558182-83),['Thin Red Line (The) (1998))']
PART Berliner Messe (8.557299),['Avengers: Age of Ultron (2015))']
PART Cantus in Memory of Benjamin Britten for Strings and Bell (8.553750),"['Japon (2002)', 'Kind of Hush (A) (1999)', 'Mia Madre (2015)', 'Meet Joe Black (1998)', 'Winter Sleepers (1997))']"
PART Festina Lente for Strings and Harp Ad Libitum (8.553750),['Mia Madre (2015))']
PART Fratres for Eight Cellos (8.553750),['To the Wonder (2012))']
PART Fur Alina (8.572525),['Mia Madre (2015))']
PART My Heart's in the Highlands (Delphian DCD34060),['Grande bellezza (La) (The Great Beauty) (2013))']
PART Pari intervallo (version for organ) (Brilliant Classics BC94960),['Mia Madre (2015))']
PART Sarah was 90 Years Old (ECM Records 00042284753920),['Hidden Life (A) (2019))']
PART Silouans Song (Erato 825646080700),['Mia Madre (2015))']
PART Spiegel im Spiegel (9.70214),"['Hoje Eu Quero Voltar Sozinho (The Way He Looks) (2014)', ' This Must Be the Place (2011))']"
PART Tabula Rasa (8.554591),"['Hidden Life (A) (2019)', 'Mia Madre (2015))']"
PEARSALL In dulci jubilo (8.550589),['Still Alice (2014))']
PENDERECKI De natura sonoris No. 1 (8.572482),"['Shining (The) (1980)', 'Twilight (2008))']"
PENDERECKI Fluorescences (8.554491),['Shutter Island (2010))']
PENDERECKI Kosmogonia (8.572481),['Wild at Heart (1990))']
PENDERECKI Polymorphia (8.557980),"['Exorcist (The) (1973)', 'Fearless (1993)', 'Shining (The) (1980))']"
